mal_id,title,title_english,type,source,episodes,status,duration,rating,score,scored_by,rank,popularity,members,favorites,season,year,studios,genres,themes,demographics,engagement_score,score_tier,popularity_momentum,score_z,retention_proxy,airing_era
7148,Ladies versus Butlers!,Ladies versus Butlers!,TV,Light novel,12,Finished Airing,24 min per ep,R+ - Mild Nudity,6.53,112833,7023,1151,231868,303,winter,2010,Xebec,"Comedy, Romance, Ecchi","Harem, School",Unknown,18.070951224615126,Average,2.0549479766736978,-0.3839234214043182,0.0013067723585300322,Digital Boom Era
15787,Backstage Idol Story,Backstage Idol Story,TV,Unknown,8,Finished Airing,12 min per ep,PG-13 - Teens 13 or older,5.78,173,11276,14453,1042,0,fall,2012,Unknown,Unknown,"Idols (Female), Music",Unknown,6.948897222313312,Below Average,5.988505747126437,-1.2380539756595297,0.0,Digital Boom Era
15795,Beast Saga,Beast Saga,TV,Unknown,38,Finished Airing,11 min per ep,PG - Children,5.58,556,12139,12343,1903,3,winter,2013,SynergySP,"Action, Sci-Fi",None,"Kids, Shounen",8.93748122841604,Below Average,3.416517055655296,-1.4658221234609194,0.0015756302521008404,Streaming Revolution
39808,Non Non Biyori Nonstop,Non Non Biyori Nonstop,TV,Manga,12,Finished Airing,24 min per ep,PG-13 - Teens 13 or older,8.35,51806,253,1841,134745,969,winter,2021,SILVER LINK.,Slice of Life,"CGDCT, Iyashikei",Seinen,18.688435453828845,Excellent,2.600903352828768,1.6887667235883275,0.007191308090778205,Modern Renaissance
15911,Yuyushiki,Yuyushiki,TV,4-koma manga,12,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,7.35,41773,2653,2100,113726,667,spring,2013,Kinema Citrus,Comedy,"CGDCT, Gag Humor, School",Unknown,18.145835499077542,Good,2.7224110690860344,0.549925984581379,0.005864922138102649,Streaming Revolution
33988,Demi-chan wa Kataritai,Interviews With Monster Girls,TV,Manga,12,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,7.52,222983,1947,577,433718,1507,winter,2017,A-1 Pictures,"Comedy, Fantasy","Mythology, School, Urban Fantasy",Seinen,20.298689380873444,Good,1.9450633229289993,0.7435289102125602,0.003474599913769053,Global Expansion Era
52737,Athlon Tobot 2,Athlon Tobot 2,TV,Unknown,13,Finished Airing,20 min per ep,PG - Children,0.0,0,17079,22348,189,0,fall,2016,Unknown,"Sci-Fi, Sports",None,Kids,5.241747015059643,Unscored,0.0,null,0.0,Streaming Revolution
34028,Idol Jihen,Idol Incidents,TV,Original,12,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,5.7,5221,11646,5762,15726,18,winter,2017,"MAPPA, Studio VOLN",Unknown,"Idols (Female), Music",Unknown,12.607509651717901,Below Average,3.011489850631942,-1.3291612347800856,0.0011445285178355695,Global Expansion Era
16211,Bakumatsu Gijinden Roman,Bakumatsu Gijinden Roman,TV,Other,12,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,6.13,4484,9434,6507,11573,1,winter,2013,TMS Entertainment,Fantasy,Historical,Unknown,10.049577258408023,Average,2.5803790412486065,-0.839459717007098,8.640055296353897E-5,Streaming Revolution
39948,Muhyo to Rouji no Mahouritsu Soudan Jimusho 2nd Season,Muhyo & Roji's Bureau of Supernatural Investigation 2nd Season,TV,Manga,12,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,6.91,7269,4889,4571,28074,44,summer,2020,Studio Deen,"Mystery, Supernatural",Mythology,Shounen,14.04926164986459,Average,3.8616231086657495,0.04883605941832217,0.0015672306322350846,Global Expansion Era
28617,Punch Line,Punch Line,TV,Original,12,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,6.88,97075,5044,1100,241990,644,spring,2015,MAPPA,"Comedy, Sci-Fi, Supernatural, Ecchi","Super Power, Time Travel",Unknown,18.865901998766756,Average,2.492789154888953,0.014670837248113428,0.00266125599712386,Streaming Revolution
34129,Xia Lan,Xia Lan,TV,Original,156,Finished Airing,25 min per ep,PG-13 - Teens 13 or older,6.0,174,10147,13907,1199,2,winter,2012,Rocen,"Action, Adventure, Drama, Fantasy, Supernatural","Historical, Martial Arts",Unknown,8.187855443695623,Average,6.851428571428571,-0.9875090130780012,0.0016666666666666668,Digital Boom Era
40004,Bokutachi wa Benkyou ga Dekinai!,We Never Learn: BOKUBEN Season 2,TV,Manga,13,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,7.33,178945,2765,836,317444,742,fall,2019,"Silver, Arvo Animation","Comedy, Romance","Harem, School",Shounen,19.278752748523466,Good,1.7739653303231142,0.5271491698012405,0.002337412780166643,Global Expansion Era
28677,Yamada-kun to 7-nin no Majo,Yamada-kun and the Seven Witches,TV,Manga,12,Finished Airing,24 min per ep,PG-13 - Teens 13 or older,7.52,466761,1958,251,831460,4260,spring,2015,LIDENFILMS,"Comedy, Mystery, Romance, Supernatural","Harem, School",Shounen,21.98819762412508,Good,1.7813360984827384,0.7435289102125602,0.005123511505650896,Streaming Revolution
40075,Koi to Producer: EVOL×LOVE,Mr Love: Queen's Choice,TV,Game,12,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,6.18,19349,9153,2930,66391,289,summer,2020,MAPPA,"Mystery, Romance, Sci-Fi","Reverse Harem, Super Power",Unknown,16.7731977070897,Average,3.431059431524548,-0.7825176800567508,0.004352934088444391,Global Expansion Era
34223,Forest Fairy Five,Forest Fairy Five,TV,Picture book,13,Finished Airing,10 min per ep,PG - Children,3.27,1645,14158,9593,4321,7,winter,2017,Unknown,"Comedy, Fantasy",Music,Unknown,10.450683677611769,Below Average,2.6251518833535843,-4.096544230566971,0.0016196205460434984,Global Expansion Era
40089,Pittanko!! Nekozakana,Pittanko!! Nekozakana,TV,Unknown,93,Finished Airing,5 min per ep,G - All Ages,0.0,0,21462,16713,589,0,fall,2017,Unknown,Unknown,None,Unknown,6.3784261836515865,Unscored,0.0,null,0.0,Global Expansion Era
60427,Gnosia,Gnosia,TV,Game,12,Not yet aired,Unknown,Unknown,0.0,0,0,9493,4450,12,fall,2025,domerica,"Sci-Fi, Suspense",Survival,Unknown,10.965608732621822,Unscored,0.0,null,0.0026960233655358348,Modern Renaissance
7662,Shinrei Tantei Yakumo,Psychic Detective Yakumo,TV,Novel,13,Finished Airing,24 min per ep,PG-13 - Teens 13 or older,7.29,57144,2932,1803,137471,550,fall,2010,Bee Train,"Horror, Mystery, Supernatural","Adult Cast, Detective",Unknown,18.142903073906318,Good,2.4056522880391986,0.4815955402409625,0.004000814711359404,Digital Boom Era
34332,Hulaing Babies,Hulaing Babies,TV,Original,12,Finished Airing,4 min per ep,PG-13 - Teens 13 or older,5.84,1778,11002,9276,4787,3,winter,2019,Fukushima Gaina,"Comedy, Slice of Life",Performing Arts,Unknown,9.8599535505124,Below Average,2.6908375491849355,-1.1697235313191132,6.265664160401002E-4,Global Expansion Era
40197,Urashimasakatasen no Nichijou,Days of Urashimasakatasen,TV,Music,12,Finished Airing,4 min per ep,PG-13 - Teens 13 or older,6.12,2994,9479,8329,6325,39,fall,2019,Gainax Kyoto,Comedy,School,Unknown,12.441144767709657,Average,2.1118530884808013,-0.8508481243971673,0.0061650331963325955,Global Expansion Era
48192,Longlong Juggessji?,Journey of Long,TV,Original,26,Finished Airing,7 min per ep,PG - Children,0.0,0,20268,23821,136,0,fall,2019,Studio Gale,"Comedy, Fantasy",None,Kids,4.912654885736052,Unscored,0.0,null,0.0,Global Expansion Era
53026,Synduality: Noir,Synduality: Noir,TV,Mixed media,12,Finished Airing,24 min per ep,PG-13 - Teens 13 or older,6.83,13842,5322,3285,53479,188,summer,2023,8bit,"Action, Sci-Fi",Mecha,Unknown,16.128791347521794,Average,3.8632521852199666,-0.0422711997022338,0.0035153328347045623,Modern Renaissance
40228,Bananya: Fushigi na Nakama-tachi,Bananya and the Curious Bunch,TV,Original,13,Finished Airing,2 min per ep,G - All Ages,6.62,9034,6512,5553,17434,48,fall,2019,"TMS Entertainment, Gathering",Slice of Life,Anthropomorphic,Kids,13.657997899682147,Average,1.929607083563918,-0.281427754893693,0.0027530828792658446,Global Expansion Era
55690,Boku no Kokoro no Yabai Yatsu 2nd Season,The Dangers in My Heart Season 2,TV,Manga,13,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,8.74,151929,49,982,271158,5713,winter,2024,Shin-Ei Animation,"Comedy, Romance",School,Shounen,21.161131538589288,Excellent,1.7847561376949912,2.1329146118010383,0.021068819401163154,Modern Renaissance
57077,Totonoe! Sakuma-kun by &sauna,Totonoe! Sakuma-kun by &sauna,TV,Original,11,Finished Airing,2 min per ep,G - All Ages,0.0,0,15393,20074,311,0,fall,2023,Kachidoki Studio,Slice of Life,Anthropomorphic,Unknown,5.739792912179234,Unscored,0.0,null,0.0,Modern Renaissance
58600,Ameku Takao no Suiri Karte,Ameku M.D.: Doctor Detective,TV,Novel,12,Finished Airing,25 min per ep,PG-13 - Teens 13 or older,7.14,29960,3756,2501,86623,260,winter,2025,Project No.9,Mystery,"Adult Cast, Medical",Unknown,16.933841055525278,Good,2.8911918827809484,0.3107694293899198,0.003001477650535648,Modern Renaissance
7761,Masuda Kousuke Gekijou: Gag Manga Biyori +,Masuda Kousuke Gekijou: Gag Manga Biyori +,TV,Manga,12,Finished Airing,5 min per ep,PG-13 - Teens 13 or older,6.91,909,4888,10690,3094,1,winter,2010,Studio Deen,Comedy,Gag Humor,Shounen,8.730367211692958,Average,3.4,0.04883605941832217,3.2310177705977385E-4,Digital Boom Era
48262,Sigan Yeohaengja Luke,Time Traveler Luke,TV,Original,52,Finished Airing,11 min per ep,PG - Children,0.0,0,14817,20737,276,0,spring,2020,ANYZAC,"Action, Adventure, Sci-Fi",None,Kids,5.62040086571715,Unscored,0.0,null,0.0,Global Expansion Era
17127,Chokkyuu Hyoudai Robot Anime: Straight Title,Straight Title Robot Anime,TV,Unknown,12,Finished Airing,15 min per ep,PG-13 - Teens 13 or older,5.71,1000,11618,10546,3204,5,winter,2013,Yaoyorozu,Comedy,Mecha,Unknown,9.863914777416305,Below Average,3.2007992007992008,-1.3177728273900162,0.0015600624024961,Streaming Revolution
34451,Kekkai Sensen & Beyond,Blood Blockade Battlefront & Beyond,TV,Manga,12,Finished Airing,24 min per ep,R - 17+ (violence & profanity),7.77,207913,1149,532,463211,1779,fall,2017,Bones,"Action, Fantasy","Super Power, Urban Fantasy, Vampire",Shounen,20.530306596086184,Good,2.227897111305636,1.0282390949642972,0.0038405740783917517,Global Expansion Era
34474,Tsukipro The Animation,Tsukipro The Animation,TV,Mixed media,13,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,6.67,4709,6198,5411,18718,100,fall,2017,PRA,Unknown,"Idols (Male), Music",Unknown,14.452361423558461,Average,3.974097664543524,-0.22448571794334574,0.005342165713980448,Global Expansion Era
54900,Wind Breaker,Wind Breaker,TV,Web manga,13,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,7.74,202538,1228,632,404616,3289,spring,2024,CloverWorks,Action,"Delinquents, School",Unknown,21.009336591923166,Good,1.9977189578303438,0.9940738727940895,0.008128674771450533,Modern Renaissance
8057,Shin Koihime†Musou: Otome Tairan,Shin Koihime†Musou: Otome Tairan,TV,Visual novel,12,Finished Airing,25 min per ep,R+ - Mild Nudity,6.94,8498,4723,5058,22100,24,spring,2010,Doga Kobo,"Adventure, Comedy, Ecchi","Historical, Martial Arts",Unknown,13.222208712374044,Average,2.6003059183433344,0.08300128158853091,0.0010859237138591013,Digital Boom Era
53163,Kawaisugi Crisis,Too Cute Crisis,TV,Manga,12,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,6.81,14618,5421,3601,45556,140,spring,2023,SynergySP,"Comedy, Sci-Fi",Pets,Shounen,15.67545750777241,Average,3.116218619604624,-0.0650480144823733,0.003073073292798033,Modern Renaissance
56461,Hamidashi Creative,Hamidashi Creative,TV,Visual novel,12,Finished Airing,4 min per ep,PG-13 - Teens 13 or older,5.62,1242,12018,7809,7402,22,fall,2024,Hayabusa Film,Romance,School,Unknown,12.04499972887525,Below Average,5.9549477071600965,-1.4202684939006416,0.0029717682020802376,Modern Renaissance
60446,Masuda Kousuke Gekijou: Gag Manga Biyori Go,Gag Manga Biyori Go,TV,Manga,12,Finished Airing,4 min per ep,PG-13 - Teens 13 or older,6.1,324,9592,12975,1554,6,spring,2025,Studio Deen,Comedy,Gag Humor,Shounen,9.294497679982905,Average,4.781538461538462,-0.8736249391773068,0.0038585209003215433,Modern Renaissance
34543,Dive!!,DIVE!!,TV,Novel,12,Finished Airing,22 min per ep,PG-13 - Teens 13 or older,6.08,19105,9707,3229,55139,76,summer,2017,Zero-G,"Drama, Sports",None,Unknown,15.261417970612321,Average,2.885952056945462,-0.8964017539574453,0.001378309756982227,Global Expansion Era
40436,Peter Grill to Kenja no Jikan,Peter Grill and the Philosopher's Time,TV,Manga,12,Finished Airing,12 min per ep,R+ - Mild Nudity,5.53,95700,0,1227,216812,790,summer,2020,Wolfsbane,"Comedy, Fantasy, Erotica",Harem,Unknown,18.960083865337005,Below Average,2.2655144669334697,-1.5227641604112667,0.0036436929519908863,Global Expansion Era
48341,Kioka,Kioka,TV,Unknown,78,Finished Airing,8 min per ep,PG - Children,0.0,0,19844,21172,251,1,winter,2012,Unknown,Unknown,None,Kids,6.218600119691729,Unscored,0.0,null,0.003968253968253968,Digital Boom Era
53213,Revenger,Revenger,TV,Original,12,Finished Airing,23 min per ep,R - 17+ (violence & profanity),6.66,29770,6302,2449,89531,286,winter,2023,Ajia-do,"Action, Drama, Mystery","Adult Cast, Historical, Organized Crime, Samurai",Unknown,17.061822428765858,Average,3.007322562224984,-0.23587412533341498,0.0031943885984899254,Modern Renaissance
53223,Kingdom 5th Season,Kingdom: Season 5,TV,Manga,13,Finished Airing,24 min per ep,R - 17+ (violence & profanity),8.72,22234,54,3344,52031,553,winter,2024,"Pierrot, Studio Signpost",Action,"Historical, Military",Seinen,17.176759660527892,Excellent,2.3400494715538565,2.1101377970208994,0.010628075030750308,Modern Renaissance
48418,"Maou Gakuin no Futekigousha II: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou Part 2",The Misfit of Demon King Academy II Part 2,TV,Light novel,12,Finished Airing,23 min per ep,R - 17+ (violence & profanity),6.45,46649,7589,1372,190931,829,spring,2024,SILVER LINK.,"Action, Fantasy","Reincarnation, School",Unknown,18.881093086006043,Average,4.092840300107181,-0.4750306805248741,0.004341859929189449,Modern Renaissance
48471,Tsuki to Laika to Nosferatu,Irina: The Vampire Cosmonaut,TV,Light novel,12,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,7.32,57948,2800,1557,167580,789,fall,2021,Arvo Animation,Fantasy,"Historical, Military, Space, Urban Fantasy, Vampire",Unknown,18.701249073628347,Good,2.891853181245578,0.5157607624111712,0.004708170974036436,Modern Renaissance
48491,Yama no Susume: Next Summit,Encouragement of Climb: Next Summit,TV,Manga,12,Finished Airing,24 min per ep,PG-13 - Teens 13 or older,7.64,7720,1509,4610,27640,116,fall,2022,8bit,"Adventure, Slice of Life","CGDCT, Iyashikei",Unknown,14.989193212679362,Good,3.579847170055692,0.8801897988933941,0.004196664375384393,Modern Renaissance
8241,Rio: Rainbow Gate!,Rio - Rainbow Gate!: Reshuffle,TV,Game,13,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,5.84,15654,10981,3690,43727,37,winter,2011,Xebec,"Comedy, Ecchi",Strategy Game,Unknown,14.323307198990227,Below Average,2.7931651229639094,-1.1697235313191132,8.461397731430663E-4,Digital Boom Era
8244,Keshikasu-kun,Keshikasu-kun,TV,Manga,44,Finished Airing,8 min per ep,G - All Ages,0.0,0,19795,18280,438,0,winter,2010,Shogakukan Music & Digital Entertainment,Comedy,None,Kids,6.082218910376446,Unscored,0.0,null,0.0,Digital Boom Era
8277,Hyakka Ryouran: Samurai Girls,Samurai Girls,TV,Light novel,12,Finished Airing,24 min per ep,R+ - Mild Nudity,6.74,80261,5799,1384,189801,311,fall,2010,Arms,"Action, Comedy, Romance, Ecchi","Harem, Samurai, School",Unknown,17.896734621657465,Average,2.3647678851760485,-0.144766866212859,0.0016385496464736936,Digital Boom Era
40532,Appare-Ranman!,Appare-Ranman!,TV,Original,13,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,7.24,52531,3230,1794,138158,515,spring,2020,P.A. Works,Comedy,"Adult Cast, Historical, Racing",Unknown,18.082260002227454,Good,2.629977918221275,0.4246535032906153,0.0037275892269052324,Global Expansion Era
51636,Kenda Master Ken (TV),Kenda Master Ken (TV),TV,Original,10,Finished Airing,13 min per ep,PG-13 - Teens 13 or older,5.51,241,12361,14377,1061,4,spring,2022,Studio Kingyoiro,Comedy,None,Unknown,8.576405051048082,Below Average,4.384297520661157,-1.5455409751914062,0.003766478342749529,Modern Renaissance
40590,Utawarerumono: Futari no Hakuoro,Utawarerumono: Mask of Truth,TV,Visual novel,28,Finished Airing,24 min per ep,PG-13 - Teens 13 or older,7.51,8417,1967,3822,41161,189,summer,2022,White Fox,"Action, Drama, Fantasy",None,Unknown,15.872270557245802,Good,4.889641244951295,0.7321405028224909,0.0045916136242165105,Modern Renaissance
59499,Asatir 2: Mirai no Mukashi Banashi,Future Folktales 2,TV,Original,13,Finished Airing,25 min per ep,PG - Children,6.36,178,8068,14214,1108,3,fall,2024,"Toei Animation, Manga Productions",Adventure,None,Unknown,8.39660622842712,Average,6.189944134078212,-0.5775263470354993,0.002705139765554554,Modern Renaissance
34799,PriPri Chii-chan!!,PriPri Chi-chan!!,TV,Manga,36,Finished Airing,12 min per ep,G - All Ages,6.37,1324,8041,9736,4147,9,spring,2017,OLM,"Comedy, Sci-Fi",None,Shoujo,10.632725553240427,Average,3.129811320754717,-0.5661379396454301,0.0021697203471552555,Global Expansion Era
53514,Oshiri Tantei 7th Season,Oshiri Tantei 7th Season,TV,Picture book,15,Finished Airing,20 min per ep,PG - Children,0.0,0,21282,19957,319,1,spring,2023,Toei Animation,"Comedy, Fantasy, Mystery",None,Kids,6.45833828334479,Unscored,0.0,null,0.003125,Modern Renaissance
18001,Freezing Vibration,Freezing Vibration,TV,Manga,12,Finished Airing,23 min per ep,R+ - Mild Nudity,6.7,90595,6052,1514,172459,207,fall,2013,A.C.G.T.,"Action, Drama, Romance, Sci-Fi, Ecchi","Harem, Military, Super Power",Seinen,17.395452885744806,Average,1.9036050156739812,-0.19032049577313698,0.0012002783254087903,Streaming Revolution
55742,Mahoutsukai no Yome Season 2 Part 2,The Ancient Magus' Bride Season 2 Part 2,TV,Manga,12,Finished Airing,24 min per ep,PG-13 - Teens 13 or older,7.9,45816,848,2106,113107,331,fall,2023,Studio Kafka,"Drama, Fantasy, Romance","Mythology, School, Urban Fantasy",Shounen,17.441224521236318,Good,2.4686688347120063,1.1762883910352016,0.0029264066202213815,Modern Renaissance
18055,Hakkenden: Touhou Hakken Ibun 2nd Season,Hakkenden -Eight Dogs of the East- Season 2,TV,Manga,13,Finished Airing,24 min per ep,PG-13 - Teens 13 or older,7.6,30185,1644,2941,66076,204,summer,2013,Studio Deen,"Action, Fantasy, Mystery",Mythology,Shoujo,16.42157085281344,Good,2.1889617703571194,0.8346361693331161,0.0030873072324712077,Streaming Revolution
18121,Teekyuu 2,Teekyu 2,TV,Manga,12,Finished Airing,2 min per ep,PG-13 - Teens 13 or older,6.69,19306,6099,4230,33327,22,summer,2013,MAPPA,Comedy,School,Shounen,13.549617374178982,Average,1.7261614958305278,-0.20170890316320622,6.601056168987038E-4,Streaming Revolution
40750,Kaifuku Jutsushi no Yarinaoshi,Redo of Healer,TV,Light novel,12,Finished Airing,24 min per ep,R+ - Mild Nudity,6.32,356878,0,383,623232,6508,winter,2021,TNK,"Action, Adventure, Drama, Fantasy, Erotica","Gore, Harem, Time Travel",Unknown,22.123615233674705,Average,1.7463397958411675,-0.6230799765957773,0.010442322534268885,Modern Renaissance
40776,Haikyuu!! To the Top Part 2,Haikyu!! To the Top 2nd-cour,TV,Manga,12,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,8.55,529103,124,219,888379,6387,fall,2020,Production I.G,Sports,"School, Team Sports",Shounen,22.459330242057028,Excellent,1.679025295594061,1.9165348713897186,0.007189490983588104,Global Expansion Era
40783,"Shachou, Battle no Jikan desu!","Shachibato! President, It's Time for Battle!",TV,Game,12,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,5.85,15978,10936,3701,43518,27,spring,2020,C2C,"Action, Adventure, Fantasy",None,Unknown,14.013134434766672,Below Average,2.72344952750485,-1.1583351239290438,6.204186677083573E-4,Global Expansion Era
48849,Sonny Boy,Sonny Boy,TV,Original,12,Finished Airing,24 min per ep,PG-13 - Teens 13 or older,7.83,126448,1003,738,352905,8104,summer,2021,Madhouse,"Award Winning, Mystery","Isekai, Super Power",Unknown,21.774190612052408,Good,2.790888026002578,1.0965695393047148,0.022963622040996754,Modern Renaissance
48857,Healer Girl,Healer Girl,TV,Original,12,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,7.3,12114,2916,4051,36335,176,spring,2022,Studio 3Hz,"Fantasy, Slice of Life","CGDCT, Music, Urban Fantasy",Unknown,15.676686475624564,Good,2.9991745769706974,0.49298394763103176,0.0048436811977102595,Modern Renaissance
48859,Pretty All Friends Selection,Pretty All Friends Selection,TV,Game,16,Finished Airing,24 min per ep,PG - Children,6.75,224,5758,11619,2357,18,summer,2021,Unknown,"Comedy, Slice of Life","Idols (Female), Music",Unknown,10.70958388210257,Average,10.475555555555555,-0.13337845882278976,0.007633587786259542,Modern Renaissance
56468,Oni Sara,Oni Sara,TV,Picture book,3,Finished Airing,5 min per ep,G - All Ages,0.0,0,16855,21228,249,0,summer,2019,qmotri,Supernatural,None,Unknown,5.517452896464707,Unscored,0.0,null,0.0,Global Expansion Era
34934,Koi to Uso,Love and Lies,TV,Web manga,12,Finished Airing,24 min per ep,PG-13 - Teens 13 or older,6.48,206950,7382,568,439857,1339,summer,2017,LIDENFILMS,"Drama, Romance","Love Polygon, School",Unknown,20.194629846015456,Average,2.125416161313548,-0.4408654583546654,0.0030441642530089257,Global Expansion Era
34966,Jigoku Shoujo: Yoi no Togi,Hell Girl: Fourth Twilight,TV,Original,6,Finished Airing,23 min per ep,R - 17+ (violence & profanity),6.62,20885,6491,2962,65299,94,summer,2017,Studio Deen,"Horror, Mystery, Supernatural",Psychological,Unknown,15.640608892812121,Average,3.126448338600019,-0.281427754893693,0.001439509954058193,Global Expansion Era
50678,Kyoukai Senki Part 2,AMAIM Warrior at the Borderline Part 2,TV,Original,12,Finished Airing,24 min per ep,PG-13 - Teens 13 or older,6.53,5499,7022,5797,15534,75,spring,2022,Sunrise Beyond,"Action, Sci-Fi",Mecha,Unknown,13.981519789265924,Average,2.8243636363636364,-0.3839234214043182,0.00482780817508851,Modern Renaissance
18523,Senyuu. 2,Senyuu. 2,TV,Web manga,13,Finished Airing,4 min per ep,PG-13 - Teens 13 or older,7.4,34318,2446,3131,58605,109,summer,2013,"Ordet, LIDENFILMS","Action, Comedy, Fantasy",Parody,Shounen,15.679055661949697,Good,1.707654651942073,0.6068680215317273,0.0018598778282087158,Streaming Revolution
48997,Fantasy Bishoujo Juniku Ojisan to,Life with an Ordinary Guy who Reincarnated into a Total Fantasy Knockout,TV,Web manga,12,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,7.12,89367,3918,1334,196833,846,winter,2022,OLM,"Adventure, Comedy, Fantasy","Isekai, Magical Sex Shift, Parody",Unknown,18.931811627121963,Good,2.202499776206248,0.2879926146097813,0.004298037940599693,Modern Renaissance
49040,Lupin III: Part 6,Lupin the Third Part 6,TV,Manga,24,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,7.2,6527,3461,4830,24628,143,fall,2021,TMS Entertainment,"Action, Adventure, Comedy, Mystery",Adult Cast,Seinen,15.081452585607103,Good,3.772671568627451,0.37909987373033727,0.005806163465832961,Modern Renaissance
30123,Akagami no Shirayuki-hime,Snow White with the Red Hair,TV,Manga,12,Finished Airing,24 min per ep,PG-13 - Teens 13 or older,7.76,350817,1167,308,717499,8138,summer,2015,Bones,"Drama, Romance",Medical,Shoujo,22.48794943421376,Good,2.045217178137952,1.016850687574228,0.011342160278745645,Streaming Revolution
35069,Sekai no Yami Zukan,The World YAMIZUKAN,TV,Original,13,Finished Airing,4 min per ep,R - 17+ (violence & profanity),4.73,8602,13812,4835,24575,25,spring,2017,ILCA,"Horror, Supernatural",None,Unknown,13.36758148303685,Below Average,2.856561664535627,-2.4338367516168256,0.0010172526041666667,Global Expansion Era
40934,Bungou to Alchemist: Shinpan no Haguruma,Bungo and Alchemist -Gears of Judgement-,TV,Game,13,Finished Airing,24 min per ep,PG-13 - Teens 13 or older,6.52,14829,7133,3171,57207,243,spring,2020,OLM,"Adventure, Fantasy",None,Unknown,16.451599772795937,Average,3.85751854349292,-0.3953118287943884,0.004247657670255908,Global Expansion Era
8841,Kore wa Zombie desu ka?,Is This a Zombie?,TV,Light novel,12,Finished Airing,24 min per ep,R - 17+ (violence & profanity),7.32,350782,2809,364,645660,3168,winter,2011,Studio Deen,"Action, Comedy, Supernatural, Ecchi","Harem, Vampire",Unknown,21.439199688113412,Good,1.84062511581234,0.5157607624111712,0.004906599593285021,Digital Boom Era
35079,Kino no Tabi: The Beautiful World - The Animated Series,Kino's Journey -the Beautiful World- the Animated Series,TV,Light novel,12,Finished Airing,23 min per ep,R - 17+ (violence & profanity),7.61,87082,1579,1197,222868,1188,fall,2017,Lerche,"Adventure, Drama, Fantasy",None,Unknown,19.395202843623224,Good,2.559259556974381,0.8460245767231863,0.005330485621598338,Global Expansion Era
49154,High Card,High Card,TV,Mixed media,12,Finished Airing,23 min per ep,R - 17+ (violence & profanity),7.16,44780,3679,1846,134010,644,winter,2023,Studio Hibari,"Action, Fantasy","Adult Cast, Organized Crime",Unknown,18.274920019810047,Good,2.9925638105446506,0.3335462441700593,0.004805575661699413,Modern Renaissance
56499,Mikocchaken.,Mikocchaken.,TV,Other,10,Finished Airing,1 min per ep,PG-13 - Teens 13 or older,0.0,0,16872,24854,113,0,winter,2018,Unknown,Comedy,None,Unknown,4.727387818712341,Unscored,0.0,null,0.0,Global Expansion Era
30205,Aoharu x Kikanjuu,Aoharu x Machinegun,TV,Manga,12,Finished Airing,24 min per ep,PG-13 - Teens 13 or older,7.15,104353,3730,1190,224842,1311,summer,2015,Brain's Base,Sports,"Crossdressing, Team Sports",Shounen,19.502461181794857,Good,2.1546083523391535,0.32215783677999005,0.005830735224134174,Streaming Revolution
53876,Pokemon (2023),Pokémon Horizons: The Series,TV,Game,12,Currently Airing,24 min,PG - Children,7.43,9079,2283,3946,38374,374,spring,2023,OLM,"Action, Adventure, Comedy, Fantasy",None,Kids,16.482061451888455,Good,4.226211453744494,0.6410332437019349,0.009745928338762215,Modern Renaissance
30240,Prison School,Prison School,TV,Manga,12,Finished Airing,24 min per ep,R+ - Mild Nudity,7.59,629365,1678,159,1068196,7848,summer,2015,J.C.Staff,"Comedy, Ecchi","Gag Humor, School",Seinen,22.849623216390498,Good,1.697257239825475,0.8232477619430468,0.0073469594091726525,Streaming Revolution
30251,Venus Project: Climax,Venus Project: Climax,TV,Game,6,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,5.28,2007,13042,7727,7581,5,summer,2015,Nomad,Action,"Idols (Female), Music",Unknown,10.725159865284358,Below Average,3.775398406374502,-1.807474345163004,6.594566077552098E-4,Streaming Revolution
53912,Seiyuu Radio no Uraomote,The Many Sides of Voice Actor Radio,TV,Light novel,12,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,6.95,19411,4712,3215,55592,178,spring,2024,Connect,"Comedy, Drama","School, Showbiz",Unknown,16.11318039083492,Average,2.8637955903564807,0.09438968897860014,0.0032018419585199574,Modern Renaissance
